,ix,score
16949,8600,-1.5838537216186523
16950,17340,1.1321067810058594
16951,6903,-4.668611764907837
16952,620,1.975983937581379
16953,18275,-0.10187101364135742
16954,10264,1.2795600891113281
16955,23520,-2.510369459788005
16956,23913,-2.5079766909281407
16957,5817,1.9455801645914725
16958,24252,-4.701248089472452
16959,19727,-4.714297771453857
16960,18232,0.37071752548217773
16961,32734,-0.2874576250712071
16962,9804,-4.297812024752298
16963,4713,0.4228189786275216
16964,14537,-4.622646490732828
16965,637,0.0039885838826494435
16966,30128,-2.8667162259419765
16967,15672,-1.8175485134124756
16968,11061,-2.5564444859822597
16969,5819,-2.3292676607767735
16970,13934,-0.762513955434164
16971,30065,-3.612473011016845
16972,603,-4.0766323407491045
16973,24308,-5.172627687454224
16974,27429,-3.6368652184804278
16975,31055,-3.8186573187510175
16976,6705,-3.9260770479838056
16977,13129,-0.46262502670288086
16978,26549,0.36713631947835346
16979,20818,-3.8598902225494385
16980,20905,-1.6164566675821943
16981,4707,-3.671157042185466
16982,30478,0.3490719795227051
16983,10383,-2.099104404449463
16984,17445,-4.0540304978688555
16985,37458,-4.362896998723349
16986,681,-1.3225170771280927
16987,26723,1.0481370290120466
16988,15927,1.2486915588378906
16989,12281,-4.05938180287679
16990,33788,-2.75843111673991
16991,21005,-1.1305159727732343
16992,7204,-4.171094099680583
16993,11282,-1.9274511337280273
16994,32743,-1.9847539265950518
16995,21796,-3.2490051587422686
16996,18028,-0.27939637502034564
16997,36064,-3.0209399859110517
16998,11615,-0.5261295636494943
16999,13881,-4.650766928990682
17000,28089,-1.696394681930542
17001,7217,-4.943462371826171
17002,37867,-4.877212285995483
17003,25445,-4.181453227996826
17004,12533,2.148225148518879
17005,37419,-4.8739250500996905
17006,19411,-3.120720386505126
17007,10601,-2.094448645909627
17008,124,-0.7763765652974444
17009,10678,-4.7043029467264805
17010,6710,3.049181620279949
17011,16656,-3.9376204013824463
17012,20534,0.8423376083374023
17013,25271,-3.449377218882243
17014,33418,-2.7227361996968593
17015,8297,-3.5076124668121333
17016,6641,-4.46171498298645
17017,24481,-3.0553048451741542
17018,34986,-1.299947102864584
17019,33837,0.055385430653890566
17020,9558,-3.2929491996765137
17021,1363,-4.15526560942332
17022,24314,0.6180651982625349
17023,23404,-0.4951744079589844
17024,33446,-3.499507347742716
17025,30436,-4.293858110904694
17026,28385,1.0735915501912423
17027,14263,1.2945677439371757
17028,5486,-4.043544769287109
17029,2332,0.5021584828694658
17030,24513,0.5785242716471366
17031,10879,-0.24219894409179688
17032,9682,-3.386289755503337
17033,17324,-2.85255789756775
17034,6630,-0.1771400769551601
17035,950,-3.621238549550374
17036,12518,-0.0743112564086914
17037,24132,-1.1444762547810878
17038,32237,-1.1643279393514003
17039,16517,-3.0923755168914795
17040,20902,-1.844368775685628
17041,38509,-4.111392339070639
17042,34075,0.5174229939778652
17043,4951,-4.581019798914591
17044,3433,0.9642523129781093
17045,1760,-2.477458794911703
17046,17977,-3.3296451568603516
17047,37195,-4.018284877141317
17048,31763,-3.062914768854777
17049,20946,0.8626528580983486
17050,4142,-4.525236050287882
17051,29110,2.293548583984375
17052,38874,-2.483245213826497
17053,33732,-3.4754463831583653
17054,29825,-0.689686457316081
17055,25074,-4.665765364964804
17056,16280,2.6670344670613595
17057,38462,-2.365896860758463
17058,28053,0.5492922465006504
17059,27959,-4.185162862141927
17060,1341,-4.043999393781026
17061,35606,-0.795844554901123
17062,5295,-2.809099833170573
17063,11696,-4.026524623235066
17064,24977,-4.0449683268864955
17065,23177,-0.5836372375488281
17066,34679,-0.17873589197794626
17067,21405,-0.6938651402791329
17068,5238,-2.4052085876464853
17069,798,-4.264739354451497
17070,13891,-4.555477937062582
17071,13693,-3.979125340779623
17072,4061,-3.907938559850057
17073,17685,-2.4679222106933594
17074,27910,-4.22822634379069
17075,25136,-3.357532660166423
17076,23864,-3.546909650166829
17077,17333,0.7454748153686523
17078,13127,-1.5452144145965576
17079,899,-3.5873712698618574
17080,13439,-1.3462677001953125
17081,8768,-2.459731101989746
17082,1222,-0.7155262629191093
17083,14671,0.2778490384419765
17084,7578,-3.598485469818116
17085,29637,0.8802212079366045
17086,36384,-4.189340591430664
17087,31024,-1.7713838418324785
17088,31087,-1.7852881749471017
17089,35486,-0.3137779235839844
17090,13092,-1.2757129669189453
17091,7352,-1.8712482452392578
17092,30822,-3.866258223851522
17093,23204,-4.160500605901082
17094,33642,-0.7675474484761562
17095,16380,-2.0609498023986816
17096,34816,1.3743090629577628
17097,35951,-4.301855405171713
17098,29261,-4.003496567408243
17099,648,0.593819936116537
17100,19167,-3.287515560785929
17101,10625,-4.443356990814209
17102,28136,-2.5130432446797686
17103,3348,-0.36507542928059955
17104,16387,3.637758255004883
17105,38088,0.19920937220255475
17106,21086,0.17744795481363873
17107,11981,1.6554361979166679
17108,3671,3.474723815917965
17109,16051,-4.2668995062510175
17110,24068,1.6396171251932792
17111,36044,-1.8777153491973877
17112,13466,0.5613447825113909
17113,22322,-3.126415252685547
17114,16819,-1.082864125569662
17115,38772,-2.3106117248535156
17116,1838,0.41693115234375
17117,18739,0.7319590250651045
17118,21907,1.5911331176757812
17119,13349,-3.2963916460673017
17120,37835,-1.9003055890401201
17121,19469,-1.788005669911703
17122,7989,0.5919885635375977
17123,15076,-4.69582994778951
17124,900,-4.488767584164938
17125,6188,-4.539140383402506
17126,4778,-3.7404727935791016
17127,7860,-0.9400709470113116
17128,31109,-2.4645419120788574
17129,13978,-2.638453483581543
17130,31541,-1.8674721717834464
17131,7428,-0.9806429545084638
17132,19192,-3.9610735575358067
17133,5672,3.2883497873942034
17134,25819,-0.27013111114501953
17135,36775,-0.5871071815490723
17136,17541,-4.008651415506998
17137,11953,-4.631049990653992
17138,20643,-3.845560709635416
17139,19597,-0.007435162862142519
17140,1811,-3.715339581171672
17141,15482,-1.341686725616455
17142,19304,-3.6849257946014404
17143,1319,2.505584081013996
17144,39033,0.6708947817484532
17145,16219,-3.725177009900411
17146,24942,-1.5145139694213867
17147,12125,-2.98400338490804
17148,17580,-1.5409483909606934
17149,24190,-3.7093991438547764
17150,8602,-4.199499527613322
17151,37292,1.6048741340637207
17152,10296,-0.973876953125
17153,1669,-0.13820648193359375
17154,22563,-3.1426247755686436
17155,36039,-0.04889901479085346
17156,259,-1.597169240315755
17157,12702,-4.2461317380269366
17158,3673,-1.3160127003987627
17159,26623,-0.29490057627359967
17160,21070,-1.3420255978902178
17161,16283,-0.11324381828308105
17162,22368,-1.435518264770507
17163,31015,-0.7957901954650879
17164,25595,0.2378431955973319
17165,6796,-3.8885808785756426
17166,1829,-3.263889948527018
17167,13398,0.6161306699117031
17168,19051,-0.24770482381184955
17169,19225,-0.5042357444763184
17170,4673,-0.8915421168009434
17171,16121,0.39469448725382517
17172,942,3.420747756958006
17173,31409,1.786420186360676
17174,10360,-4.661298116048177
17175,16485,1.788928508758545
17176,5090,-2.8548684120178223
17177,31793,0.13031832377115826
17178,31230,-3.3143312136332197
17179,35730,0.9663616816202794
17180,10448,-4.073888222376507
17181,3042,0.8565166791280117
17182,5245,-1.5197545687357579
17183,26840,-2.8404765129089355
17184,29107,-1.480831464131672
17185,28310,-1.26499859491984
17186,27994,-4.229293982187907
17187,21608,-3.1367532412211103
17188,248,-2.009651343027751
17189,8154,0.23990694681803415
17190,16638,-3.9413815339406337
17191,4363,-3.2323395411173506
17192,12658,-3.9036894639333086
17193,27822,-1.497097810109456
17194,27569,-2.8935041427612305
17195,31258,1.0201295216878261
17196,22285,-4.3747786680857335
17197,21678,-4.3450158437093105
17198,31264,-0.7676951090494786
17199,2081,0.8535556793212891
17200,2574,0.0031480789184570312
17201,554,-1.197454770406087
17202,19912,-3.579609553019206
17203,31199,0.04805676142374615
17204,17267,-1.2020158767700195
17205,28534,-4.938329696655274
17206,32628,0.3579259713490801
17207,1865,-1.172972520192464
17208,37402,-2.6004672050476083
17209,38787,-1.4439624150594081
17210,22898,-4.0573348204294835
17211,35526,-2.6397194862365723
17212,988,-1.8533541361490888
17213,14353,-4.206178983052572
17214,22667,-4.089656511942546
17215,33738,-1.6920245488484706
17216,22444,-1.0664332707722988
17217,18021,-4.16804854075114
17218,13873,-0.7866652806599932
17219,19316,-3.4574236075083418
17220,21731,-3.8352862993876142
17221,8429,-2.449676990509033
17222,24424,-2.998596032460531
17223,37038,-4.0751328468322745
17224,14613,-4.175337314605712
17225,2812,-4.132607460021973
17226,6545,-3.896509011586507
17227,22741,0.14617602030436316
17228,27737,-2.750784556070963
17229,23802,0.11263751983642578
17230,4860,-3.832393328348796
17231,13252,1.2050495147705078
17232,3394,-0.08936882019042969
17233,7975,-3.1612192789713536
17234,36906,-0.7382809321085606
17235,38973,-0.24445549647013376
17236,20428,0.12903292973836322
17237,22685,-1.6819831530253087
17238,13995,-4.098785559336344
17239,31789,1.6856110890706368
17240,12235,-0.13489151000976562
17241,15395,-3.3129649957021083
17242,18904,-1.9740506807963056
17243,13317,1.6943839391072597
17244,38188,-4.049517790476481
17245,12839,-4.31639297803243
17246,9814,-0.5693500836690273
17247,29603,-2.6112922827402754
17248,27831,-1.8798956871032715
17249,32054,-0.5615690549214678
17250,30702,0.6067387262980155
17251,16572,-3.5492502053578696
17252,9017,-4.580287138621013
17253,14423,0.38352362314859967
17254,6039,-1.6166156133015948
17255,29642,0.055240472157796816
17256,27594,-0.5279769897460938
17257,29847,-0.4403963088989258
17258,9654,-3.037023862202963
17259,5960,0.5209314028422041
17260,6619,-3.8374584515889483
17261,29401,-4.269622484842936
17262,38300,-1.71618111928304
17263,38784,-3.762328306833903
17264,31911,0.7356802622477208
17265,21541,-4.2352932294209795
17266,12084,-1.3725134531656904
17267,10731,-2.476917266845703
17268,23975,-1.511506398518879
17269,25438,0.28653589884440134
17270,28185,-1.3914577166239415
17271,2937,-3.939639965693156
17272,11195,-3.73496389389038
17273,635,-3.617173035939534
17274,31410,-3.619229634602865
17275,1880,-1.20384939511617
17276,7020,-3.6723052660624185
17277,33418,-1.4943132400512686
17278,4820,-2.588246424992879
17279,4946,-4.2832016944885245
17280,2411,-3.4206965764363604
17281,2920,-1.540549437204997
17282,38867,-0.9874677658081055
17283,7546,-0.5918308893839521
17284,37186,-2.154810269673664
17285,29392,-0.8268682956695557
17286,24385,-2.5647598902384434
17287,13990,-3.0789276758829756
17288,20849,-0.7577808698018398
17289,16935,0.8754253387451172
17290,1690,-2.920541763305664
17291,9974,-1.2272555033365888
17292,8654,-3.8690107663472495
17293,21338,-3.5606602032979326
17294,25737,-3.332668542861939
17295,8264,-3.9655587673187265
17296,14240,-4.067748347918193
17297,38736,-2.0309413274129238
17298,9769,-3.2545074621836347
17299,7582,-3.667263825734456
17300,26431,-3.1760803063710537
17301,9127,-4.164354721705118
17302,30642,-3.8412799835205074
17303,15567,0.13493744532267193
17304,33872,-2.4989442030588784
17305,30620,-1.5012610753377285
17306,8885,0.28902133305867483
17307,6888,4.589227040608723
17308,21389,-0.48575782775878906
17309,19266,-3.6609094937642412
17310,37264,-4.568447271982829
17311,29569,-3.8972363471984863
17312,3302,0.7748605410257969
17313,28573,-3.334028085072835
17314,14842,0.6075213750203456
17315,2414,-3.9452141125996905
17316,37769,-3.675675392150879
17317,34182,-3.6280414263407383
17318,34944,10000.0
17319,1834,-0.7081947326660156
17320,36413,-4.4316627979278564
17321,16337,-0.19075663884480765
17322,14847,-3.5775375366210938
17323,31353,-0.7871789932250977
17324,25445,-4.484027067820232
17325,35400,-0.7163322766621905
17326,37712,-4.301776727040608
17327,8393,-4.1562825838724775
17328,21504,-1.5674599011739092
17329,14740,0.789027214050293
17330,4715,-3.965696175893148
17331,3274,-2.110245068868001
17332,12129,-1.7937572797139483
17333,28525,-1.2861220041910801
17334,21752,-4.023183226585388
17335,7402,-4.492886543273926
17336,8337,-1.6865679423014326
17337,33656,-3.4690996805826817
17338,5288,-3.4149144490559893
17339,36006,-3.953445116678873
17340,33274,0.39705451329549124
17341,33209,-0.08954302469889086
17342,36488,-0.5660117467244472
17343,1923,0.6649532318115243
17344,23183,-0.8995530605316162
17345,25772,-2.3367838859558097
17346,20998,-1.5062576929728193
17347,11523,-2.7099281946818037
17348,14465,-0.7924931844075527
17349,10163,-4.708003520965576
17350,37065,-1.9821513493855782
17351,9389,-4.538966019948323
17352,28701,0.615837812423706
17353,29291,2.6281051635742188
17354,32981,-0.43131422996520996
17355,15160,-0.13428465525309186
17356,27526,-0.13218069076538086
17357,7752,-1.0204849243164062
17358,23467,2.840542157491047
17359,4023,-4.004385471343995
17360,31569,-1.1454553604125968
17361,30256,-4.322602232297262
17362,11524,0.5745162963867188
17363,11350,-4.249080181121827
17364,31611,-4.046673138936361
17365,24577,-2.9999750455220546
17366,1767,-3.606654087702433
17367,14246,-1.6061436335245771
17368,13677,-3.1804056962331138
17369,391,-0.2948578198750811
17370,5356,-0.5963714917500802
17371,14091,-2.4346634546915693
17372,27603,-0.16004594167073627
17373,33449,-0.8398574193318682
17374,30490,-3.509336233139038
17375,30736,-2.2010661760965986
17376,20499,-3.921607891718547
17377,1926,-4.235133012135824
17378,19683,-2.2926849524180097
17379,15174,-1.6137266159057617
17380,19556,-0.3319586118062343
17381,4498,-3.1736024220784507
17382,12514,-3.2950474421183262
17383,10472,-4.343211730321248
17384,31739,-4.23147185643514
17385,13300,-1.053218762079875
17386,5390,0.7381863594055176
17387,26590,0.9013481140136719
17388,26402,0.322695255279541
17389,25020,-2.9417411486307783
17390,7555,-3.088147799173991
17391,28663,-1.2034096717834473
17392,6059,-4.518048723538717
17393,4813,-1.134739875793457
17394,28556,2.4972184499104806
17395,13331,-3.962700366973876
17396,8995,0.7589143117268886
17397,9569,0.09563684463500977
17398,10792,-2.380447308222453
17399,22477,-4.883702754974366
17400,13852,-0.24426857630411725
17401,19658,0.49691009521484375
17402,37284,-3.4330462614695234
17403,25953,-4.474405606587727
17404,32369,-4.163081526756287
17405,14935,-3.229413668314616
17406,4003,-2.5105168024698887
17407,15986,0.6415519714355469
17408,37638,0.6792837778727208
17409,38865,-0.3309507369995117
17410,8583,-1.7685418128967276
17411,32497,-3.7856187025705976
17412,19993,0.9374850591023769
17413,4940,-2.5302575429280587
17414,29061,-1.1681756973266602
17415,9088,0.20115836461385062
17416,1151,-3.534204800923665
17417,33438,0.6581835746765137
17418,5335,-2.8203489780426025
17419,446,-4.255414009094238
17420,23779,-2.531891345977783
17421,329,-1.0270140965779628
17422,36572,-0.3627497355143232
17423,8618,-4.936762889226277
17424,34413,-5.065104603767395
17425,23381,-3.9143433570861825
17426,15487,-3.3169541358947754
17427,33023,-1.4801528453826904
17428,36117,-4.362765073776245
17429,1744,0.9977318445841465
17430,3285,-3.1692835489908857
17431,4973,-4.0240763028462725
17432,21184,-2.2135208447774257
17433,31324,-4.79660979906718
17434,35332,0.31742382049560547
17435,22497,-3.8174956639607744
17436,24764,-3.139520327250163
17437,38287,-3.162394205729167
17438,38674,-1.132131576538086
17439,18092,-3.9930427869160967
17440,4609,-3.495237986246745
17441,24168,-3.5602846940358477
17442,11428,-1.6825780868530273
17443,14224,-3.128018617630005
17444,1248,-0.3576496442159023
17445,30255,-2.368312358856201
17446,19437,0.3930203119913749
17447,8817,-3.7351010640462237
17448,2576,-4.46702782313029
17449,7900,-0.1941204071044922
17450,16860,-2.983497937520344
17451,9846,0.15163103739420514
17452,16822,-1.1607667605082188
17453,19300,-4.449300289154054
17454,14334,-2.957312345504761
17455,33030,-1.9295158386230469
17456,10438,0.42921964327494333
17457,30964,1.4131024678548165
17458,36369,-2.8514678478240967
17459,9411,-3.6466262340545645
17460,28510,2.8105939229329415
17461,36561,1.6409710248311367
17462,37615,-3.094590822855632
17463,14360,-0.38472684224446585
17464,29513,-1.9548600514729815
17465,32483,-2.3936134974161796
17466,35985,-1.558270613352457
17467,6446,-1.9948914051055908
17468,22634,-4.044114708900452
17469,8368,-0.7222639719645185
17470,4533,-4.112060268719992
17471,27063,-0.31815020243326764
17472,1453,0.016005357106526397
17473,29037,-4.0544962088267
17474,13553,3.3614797592163086
17475,24553,-2.239164352416992
17476,19927,-3.945454518000285
17477,5885,-3.729812542597453
17478,10061,-3.8245771725972495
17479,216,-4.304194450378418
17480,6457,-0.6927329699198399
17481,38862,-2.119082450866699
17482,21203,-4.515338261922201
17483,11542,-3.9912156263987226
17484,27450,-4.403803666432698
17485,31765,-1.8684593836466465
17486,1940,0.24788824717203717
17487,14615,-2.997450510660807
17488,6164,-3.152027130126954
17489,6993,-0.24229049682617188
17490,29419,-2.0544699033101406
17491,30743,-0.33665959040323923
17492,18899,-3.4892360369364424
17493,31863,-1.3556683858235683
17494,4620,0.45630407333374023
17495,38691,-1.81088383992513
17496,23463,-0.6663780212402344
17497,2667,-0.4743474324544277
17498,21521,-3.442626476287842
17499,6346,-0.5212833086649571
17500,16712,1.5596186319986955
17501,16037,-0.2172260284423828
17502,35941,0.4402815500895194
17503,24104,-2.777294158935547
17504,6577,1.8362948099772147
17505,38446,0.7669843037923183
17506,30882,0.35309648513793945
17507,26573,0.19463570912679096
17508,33848,-4.5888244311014805
17509,1559,-1.5671704610188808
17510,31847,-2.2383387883504238
17511,24057,-2.520994822184245
17512,4071,-2.993159929911295
17513,8291,-0.49431371688842773
17514,18906,-4.084367990493774
17515,8303,-4.370127518971761
17516,19484,-2.9167984326680507
17517,4460,-1.0824732780456543
17518,34712,-1.4674895604451503
17519,13778,-4.453027884165446
17520,1103,-2.1532190640767412
17521,19726,-0.2532970110575361
17522,32010,-4.208627939224244
17523,10371,0.43544530868530273
17524,15889,-4.638277371724447
17525,19797,-1.352011362711588
17526,8597,-4.401053110758464
17527,22772,-0.045943101247152285
17528,33328,-3.8779622713724775
17529,34736,-4.130399862925212
17530,4588,-1.8878614107767744
17531,7340,-1.9376290639241542
17532,13294,-3.959307670593261
17533,3394,0.7448266347249337
17534,30981,-4.589935779571533
17535,38354,-0.6982405980428066
17536,11619,-3.896729787190756
17537,5921,-3.075823465983073
17538,21674,-1.6794832547505694
17539,38695,-0.9407035509745274
17540,26346,-2.5041697820027666
17541,12374,-0.5447244644165039
17542,16050,-3.2819517453511553
17543,11896,-0.528679370880127
17544,10833,-3.8755874633789067
17545,32594,-3.824177106221517
17546,37154,-1.42127784093221
17547,15822,-0.5605983734130859
17548,33845,-3.808538754781087
17549,5312,0.594563802083333
17550,31908,-0.8187192281087237
17551,7596,-1.817862033843995
17552,4292,-1.5458440780639648
17553,13355,-4.4326225121816005
17554,38988,-3.267932415008545
17555,12783,-3.8939649264017744
17556,9049,0.7754948933919268
17557,37463,-0.5302027066548671
17558,12665,-3.498723665873211
17559,34090,2.8917032877604143
17560,5130,-1.5144444306691494
17561,26316,1.9843177795410156
17562,27738,-2.848848660786947
17563,24300,0.6931899388631173
17564,11763,-2.73046048482259
17565,31712,-0.015549818674722715
17566,4355,-1.960258960723877
17567,8307,1.0170019467671718
17568,33683,-3.7281845410664882
17569,1804,-4.13400673866272
17570,32077,1.3607358932495117
17571,13662,-4.493030548095703
17572,24476,-4.285581191380819
17573,34130,-2.465953667958577
17574,21012,0.13375695546468158
17575,15605,-1.588739077250164
17576,26315,-4.4831706682840995
17577,32604,0.31685447692871094
17578,33892,-2.0666431585947675
17579,25472,-1.862621545791625
17580,3155,-2.5814534823099766
17581,28160,0.45831902821858783
17582,8381,-2.986249764760335
17583,5390,1.1898328463236494
17584,14872,0.7336789766947422
17585,36278,-4.736696839332581
17586,19341,0.28710110982258996
17587,35731,0.2875506083170576
17588,37330,-0.8975361188252764
17589,35010,-4.059245904286702
17590,4227,-1.0372980435689287
17591,35649,-0.19293689727783203
17592,3234,0.7651767730712882
17593,30801,-4.198734124501546
17594,18019,0.2581939697265625
17595,33095,-0.49314276377360056
17596,36616,0.6304486592610674
17597,6645,-3.193998336791992
17598,34620,-1.3114945888519287
17599,22323,-4.38153600692749
17600,19705,-1.9288055896759033
17601,14865,-4.379981676737467
17602,10033,-4.361232399940491
17603,16644,-0.3665151596069336
17604,16119,-3.8317885398864746
17605,4902,-0.3133856455485038
17606,26334,-3.939505100250245
17607,22426,1.9951623280843105
17608,30781,2.380997021993002
17609,29217,-0.37654813130696585
17610,30561,2.7002576192220076
17611,1645,-1.8952024777730303
17612,4507,-5.19602398077647
17613,13025,-4.426087697347005
17614,13002,-3.406454165776571
17615,5493,-2.8020586172739668
17616,2614,-0.07230440775553326
17617,7714,-4.564738670984904
17618,9905,-1.1861627101898193
17619,3922,-0.6459412574768066
17620,19388,0.08763980865478516
17621,20458,-4.0501180489858
17622,29825,-0.5925707817077637
17623,26724,-0.25501505533854285
17624,37825,0.5357987085978184
17625,10862,-2.3565549850463867
17626,15886,2.274877866109211
17627,7066,-3.577349026997884
17628,24990,0.34964783986409564
17629,12454,-0.03645896911621094
17630,23739,0.576454321543376
17631,2491,-1.734330654144287
17632,29057,-4.55523411432902
17633,24577,-4.072550932566325
17634,507,-3.579299767812093
17635,23318,-0.4924179712931318
17636,33362,1.0129368305206299
17637,8107,-0.38673845926920514
17638,24982,-4.180430571238199
17639,2260,-4.202011903127034
17640,10774,-1.3976298967997236
17641,6519,-3.544983069101969
17642,24796,2.618607521057129
17643,13316,1.3699398040771484
17644,13348,-1.265260060628255
17645,3920,-4.16084090868632
17646,1905,0.6461893717447911
17647,36621,-1.0757716496785479
17648,10566,-0.10631243387858103
17649,19135,-2.7784167925516767
17650,32081,1.02873929341634
17651,19270,1.7298819224039725
17652,32588,-3.462161858876547
17653,21568,1.8414026896158848
17654,4502,-3.5717895030975346
17655,32822,-4.3742438952128095
17656,30779,-4.279791673024495
17657,33536,1.227940559387207
17658,30977,-1.959009250005086
17659,33966,-3.408403952916464
17660,19565,-1.4505888621012373
17661,22517,-2.239394823710124
17662,16992,-1.9115144411722822
17663,26145,-1.9293359120686855
17664,23982,-1.0635348955790196
17665,3218,-3.6968725522359214
17666,26669,-4.546853383382161
17667,35521,1.6776528358459473
17668,20575,-0.017061869303384825
17669,30069,-1.642165184020996
17670,8821,-3.5918439229329433
17671,17825,-2.136249065399169
17672,1897,-2.166583061218261
17673,19335,-3.27755085627238
17674,25570,-4.169142723083497
17675,22442,-2.492336432139079
17676,9978,-3.1402619679768877
17677,1198,-3.9735983212788897
17678,6532,0.18648290634155273
17679,16989,-0.7627143859863281
17680,1532,-3.333452383677164
17681,12547,-0.4407664934794102
17682,14852,-4.464133262634278
17683,15246,-4.249320427576701
17684,7099,-3.7248087724049883
17685,19881,-0.15418370564778616
17686,19970,2.289052804311117
17687,32418,-1.7846725781758632
17688,1084,0.16863441467285156
17689,22263,-3.8146704435348506
17690,26709,2.217516263326008
17691,26422,-3.531168381373088
17692,30274,0.7380628585815412
17693,16210,-0.8909257253011065
17694,1366,-3.67631204922994
17695,5365,-3.8919541835784903
17696,32572,-3.8565821647644034
17697,8160,0.4789231618245431
17698,24644,-4.841869990030925
17699,225,0.4671923319498701
17700,17833,-3.845881859461466
17701,31356,-3.3833190600077314
17702,36768,-1.8360601266225176
17703,2011,-3.7885074615478507
17704,3257,0.5944773356119786
17705,37503,-1.7112700144449873
17706,628,-2.542369683583577
17707,31841,-2.99703598022461
17708,27221,-2.763153235117594
17709,28199,-0.36799049377441406
17710,10439,-3.598549683888753
17711,12136,-2.7967650095621743
17712,7812,-3.3210149606068926
17713,4022,-1.3767321904500323
17714,18245,2.5994517008463554
17715,7201,1.5222889582316084
17716,12020,-0.9707326889038086
17717,27052,-3.918596982955933
17718,11922,-4.04403289159139
17719,14336,-1.2215401331583662
17720,33020,-4.688365141550701
17721,25474,0.9876690705617266
17722,30770,-1.4082490603129063
17723,11595,2.24437395731608
17724,24397,-1.5269379615783691
17725,21274,-3.5876638491948443
17726,18467,-0.9485271771748867
17727,23515,-0.07429742813110352
17728,8234,-2.6821835835774746
17729,12588,-1.0685510635375977
17730,22031,-0.29895861943562885
17731,843,0.49067131678263287
17732,1937,-3.3326148986816415
17733,36173,-1.5079428354899092
17734,12898,-1.5493790308634443
17735,21838,-4.177616755167643
17736,14376,-3.6701111793518075
17737,29623,1.2656222979227696
17738,18820,-1.1354648272196455
17739,18547,-0.16135199864705374
17740,22215,-2.8971811930338554
17741,11573,-1.693874518076579
17742,18141,-1.3827768961588554
17743,32840,-4.406874418258667
17744,34165,0.8636490503946943
17745,37450,-3.3128792444864903
17746,31463,-5.029585162798563
17747,20043,-2.7288114229838047
17748,15481,-3.997944156328837
17749,35804,-4.117815971374512
17750,22979,2.281618118286133
17751,30949,-0.3729812304178868
17752,37282,-4.097876866658529
17753,12001,-1.0278892517089844
17754,10648,-1.4812281926472979
17755,17528,-2.8955817222595215
17756,18877,1.3346643447875977
17757,37147,-0.07611211140950491
17758,11567,-3.428431590398153
17759,26551,-2.5169273217519126
17760,4196,-4.412756363550821
17761,5374,-3.596758047739665
17762,21953,1.339205265045166
17763,17329,-0.24119234085083008
17764,25284,-0.7015256881713867
17765,37816,-3.6289606094360347
17766,9214,-3.26128872235616
17767,3041,-1.8432218233744297
17768,4917,-2.721424738566081
17769,9340,-1.1537292798360186
17770,18327,-4.220686276753744
17771,36074,1.1811993916829415
17772,23085,-2.433743953704834
17773,4438,-3.3695303599039717
17774,17761,-4.183929483095804
17775,17529,0.42466179529825965
17776,16785,-1.4127116203308105
17777,34396,-4.071000933647156
17778,1780,-1.9583738644917803
17779,14154,-1.9480050404866533
17780,18509,-3.4570388793945317
17781,13323,0.8769607543945304
17782,6315,-0.4602387746175127
17783,10473,-3.664855559666951
17784,15462,-4.084326426188151
17785,32488,-4.3508094151814785
17786,3009,-0.28984880447387695
17787,26328,-4.072952747344971
17788,4520,-1.3232552210489903
17789,4144,-1.817747751871745
17790,26492,-3.099092960357667
17791,15584,-0.4226503372192383
17792,11836,0.12426773707072059
17793,3679,2.6343321800231934
17794,18457,-4.5914662679036455
17795,26233,-2.931403636932373
17796,19188,-3.3789470990498858
17797,20390,0.7400585810343419
17798,12602,2.0267845789591465
17799,21923,-2.410097122192382
17800,771,-2.3985023498535156
17801,36267,1.5313520431518537
17802,1643,-4.1001122792561855
17803,35718,-0.4510935147603341
17804,16707,1.2434965769449873
17805,8974,-2.807379007339478
17806,16437,4.801073710123699
17807,37931,-1.567926088968914
17808,24280,-2.1034237543741865
17809,10832,0.9786609013875331
17810,14541,0.051279544830322266
17811,29049,-0.8332618077596026
17812,2203,-4.200099309285482
17813,34137,-3.8528370857238765
17814,26013,-2.2133606274922686
17815,7829,0.0972437858581543
17816,6859,1.356061776479085
17817,18136,-2.451617479324341
17818,13794,-3.741315444310506
17819,35394,-0.9605557123819981
17820,11785,-3.3358562787373858
17821,26748,-3.9568592707316075
17822,33741,-1.21044143040975
17823,32728,-0.2189016342163086
17824,35145,-3.5921107927958174
17825,38932,-4.290767272313436
17826,38946,-3.51876942316691
17827,28028,-0.0761410395304365
17828,12653,-0.7227498690287275
17829,14387,0.11838150024414062
17830,9676,-0.15186087290445904
17831,27237,-1.0235431989034014
17832,20941,-1.6328617731730146
17833,29424,-1.3254413604736328
17834,9886,-0.06932830810546875
17835,38035,-2.64557965596517
17836,2966,0.44530502955118934
17837,8556,-1.8934528032938642
17838,2202,-2.9858311017354335
17839,26165,1.2089552879333496
17840,15543,-1.1581236521402989
17841,31745,-3.525110244750976
17842,38505,-0.7917048136393232
17843,20593,-0.3960456848144531
17844,17691,-1.4997919400533037
17845,17293,-4.047801574071248
17846,8749,-0.2277830441792812
17847,25693,-4.21819504102071
17848,6384,0.4803325335184727
17849,32762,2.287142753601074
17850,14239,-2.7074116071065264
17851,12686,-1.0636938412984218
17852,16661,-0.9698593616485596
17853,1112,-1.8933188120524083
17854,16089,-1.5132651329040527
17855,20140,-2.835450490315756
17856,16840,-2.5965763727823896
17857,6055,-1.9006128311157227
