,ix,score
11065,19583,0.8771389325459804
11066,5293,0.5489451090494804
11067,20353,-3.385630528132121
11068,7449,-3.05264409383138
11069,22015,0.12774260838826468
11070,6637,-2.2669202486673985
11071,11699,0.25330336888631155
11072,18810,-4.610782305399577
11073,7256,-4.652273972829182
11074,4811,0.7037413914998378
11075,15878,-0.7888867060343427
11076,21195,0.20460096995035748
11077,931,-0.9943413734436035
11078,996,1.7100714047749843
11079,21340,1.0854298273722343
11080,6048,-2.7486368020375576
11081,5785,-0.9075517654418945
11082,945,-1.0284488995869951
11083,20167,0.205474217732748
11084,11919,-2.8512401580810556
11085,4010,-3.5750153859456377
11086,12666,-2.1805669466654454
11087,18,-3.812496026357015
11088,11738,-3.2518871625264483
11089,2525,-0.07514246304829975
11090,16911,-4.679516394933065
11091,17898,-0.578087568283081
11092,968,-3.645048459370931
11093,1706,-3.2138331731160488
11094,24429,-3.80320413907369
11095,25767,-2.8509769439697266
11096,8381,0.03487857182820697
11097,16824,1.3138214747111006
11098,15063,0.0994709332784014
11099,20540,-3.6136140823364267
11100,18245,2.8577369054158517
11101,4189,-1.551031907399496
11102,10945,-3.680900812149047
11103,24059,-2.009856700897217
11104,245,0.7330137888590507
11105,21646,-2.6173075040181484
11106,2785,0.7262630462646484
11107,3362,-3.2330737113952637
11108,1689,-3.693894147872925
11109,24801,0.7300605773925772
11110,15193,-0.8399494489034014
11111,9328,-2.5595825513203936
11112,4931,0.3798195521036778
11113,6040,-3.6242289543151855
11114,4876,-3.3685754140218096
11115,14509,-3.989428202311199
11116,6334,-4.316524823506674
11117,9643,-4.379192034403483
11118,9173,-2.3951462109883623
11119,6993,-0.02391465504964163
11120,20167,0.205474217732748
11121,14987,-0.2405405044555664
11122,22996,-0.4699570337931309
11123,9846,0.08125782012939453
11124,8279,-4.140164931615194
11125,6515,1.575246810913086
11126,7028,-3.0111912091573085
11127,6370,-1.2201344172159834
11128,11973,-1.2581790288289394
11129,1634,-0.6145215829213466
11130,5930,0.194107373555501
11131,11297,-4.5330617030461635
11132,2787,-3.578640143076579
11133,989,0.33838510513305664
11134,10787,-4.102049748102824
11135,21921,-0.6369870503743496
11136,3425,-2.8337559700012207
11137,15820,-0.05659500757853131
11138,3564,-0.21823565165201853
11139,24330,-3.636196215947469
11140,9598,0.3720836639404297
11141,20089,-0.8259259859720869
11142,4954,-4.15048344930013
11143,21584,0.4085979461669922
11144,10295,0.7689396540323887
11145,4080,-3.8286992708841963
11146,8948,-2.0341351826985683
11147,24574,2.002770582834879
11148,11758,0.1268130938212071
11149,10743,-0.5362216631571455
11150,20677,-3.179891427357992
11151,10653,-3.917684316635132
11152,12707,0.6406704584757481
11153,17436,-1.2368278503417969
11154,132,0.6787366867065439
11155,13408,-3.5119681358337393
11156,11042,-4.018712043762206
11157,1241,-4.332051952679952
11158,4457,-1.7458730538686114
11159,21197,-1.7761439482371015
11160,13646,-2.4427928924560547
11161,9794,1.4026142756144218
11162,8525,-2.7505963643391924
11163,20780,0.2932437260945644
11164,14995,-3.99826701482137
11165,14327,-1.7521980603535967
11166,3575,2.1834702491760254
11167,9239,-3.323622862497966
11168,13589,0.15049107869466027
11169,21345,0.45698118209838867
11170,18294,-0.30446322758992483
11171,9239,-3.323622862497966
11172,17600,1.5931712786356602
11173,15444,-3.571945389111837
11174,3925,-3.081133524576823
11175,4775,-0.23446575800577918
11176,24291,3.264797369639078
11177,23598,-0.4509855906168614
11178,25338,-0.8502380053202314
11179,16938,-1.4081039428710938
11180,3057,0.824820200602213
11181,2735,-1.4741272926330566
11182,15450,-3.7007908821105966
11183,9454,-0.16529146830240826
11184,8532,-3.5098484357198076
11185,22933,0.20875040690104107
11186,1223,0.7993556658426924
11187,6298,-2.5944065252939854
11188,17922,-0.1468941370646153
11189,8781,-1.8865335782368975
11190,5951,-2.112472852071127
11191,6083,-0.26116053263346295
11192,25959,-3.7945330937703456
11193,102,-0.1420585314432774
11194,16684,0.6767016251881914
11195,14410,-3.226742585500081
11196,1754,-1.7787130673726388
11197,14387,0.11838150024414062
11198,1761,0.5248241424560547
11199,20427,-4.101551373799642
11200,8463,-3.7737853527069096
11201,9520,-1.7852505048116045
11202,25446,-1.948844989140829
11203,1585,0.011122862497964903
11204,11647,1.2110246022542324
11205,4779,-4.060145298639933
11206,22726,-4.080202341079712
11207,24689,-3.2805512746175136
11208,19827,-1.733352979024251
11209,25854,-3.5078034400939946
11210,7864,-3.7512360413869223
11211,18442,-1.6633335749308262
11212,8510,-3.0363796552022304
11213,6742,-3.5698342323303214
11214,21490,-3.055944363276164
11215,10039,-3.1221415996551514
11216,5686,-2.1803040504455566
11217,9351,1.3362215360005685
11218,23864,-3.091840426127116
11219,19927,-3.945454518000285
11220,17208,-4.015042225519816
11221,18519,0.5389116605122881
11222,12728,0.08148733774820904
11223,11953,-4.459762215614319
11224,9465,-4.723191102345784
11225,12742,1.2581240336100254
11226,13182,-1.0131270090738926
11227,2770,-2.8764824867248535
11228,22859,-3.7348066965738935
11229,17011,-0.1678139368693028
11230,20369,-1.5583390394846601
11231,25088,-2.9511137008666983
11232,9865,-0.9929315249125157
11233,9299,-1.6088733673095703
11234,7697,-1.9162687460581456
11235,21531,0.5896201133728027
11236,3895,0.8819683392842617
11237,24952,0.7448727289835606
11238,20774,-3.8486447334289546
11239,18194,-1.8782715797424312
11240,10737,-4.363682508468628
11241,3187,-2.2425618171691895
11242,17897,-4.109751542409262
11243,4507,-4.520701011021933
11244,13881,-4.650766928990682
11245,8564,-2.121066252390544
11246,13452,-3.6735184987386074
11247,17743,-2.5780701637268066
11248,2041,-1.7889922459920244
11249,2299,-0.6314174334208165
11250,21688,-3.15874163309733
11251,24034,-3.586682717005412
11252,4393,-0.877453962961833
11253,17968,-4.339622259140015
11254,10068,-1.7909375826517735
11255,4211,-0.27501757939656635
11256,22537,-4.503900051116943
11257,25163,-3.19614553451538
11258,16739,-1.318759361902873
11259,17916,-2.810458819071452
11260,20148,-0.06585486729939749
11261,21999,-2.089113712310791
11262,3535,-0.35381666819254587
11263,19897,-1.4786588350931806
11264,22853,-3.980216423670451
11265,14755,1.1561613082885742
11266,16761,-2.462279240290324
11267,17921,-3.020970344543456
11268,13266,-3.928519646326701
11269,1459,-4.127099831899007
11270,3411,1.3433964252471924
11271,1316,-4.330376108487447
11272,24037,1.3855797449747715
11273,14648,-4.450010220209758
11274,984,-0.44472376505533795
11275,6961,-1.1880500316619873
11276,8537,-3.5858581463495893
11277,19458,-3.4277251561482753
11278,24889,-1.4929831822713213
11279,7273,-3.0189566612243643
11280,24684,-1.9889445304870605
11281,4306,-3.915953477223714
11282,6978,-4.638933897018432
11283,8732,-3.9645957152048745
11284,25993,-0.014508724212646484
11285,11030,-0.9896507263183594
11286,6913,-4.601131995519003
11287,4086,-4.193233569463095
11288,9981,-1.5164744059244786
11289,7063,-1.3166494369506836
11290,6105,-1.5294675827026367
11291,16717,0.522883415222168
11292,20754,0.9959801038106288
11293,15730,-0.3169695536295576
11294,18197,-2.7560893694559727
11295,15671,1.5993973414103184
11296,10779,-4.34781853357951
11297,21525,-4.17587391535441
11298,3811,-0.24157047271728516
11299,17056,-1.0770381291707363
11300,12377,-0.08662350972493549
11301,10504,-0.15874274571736624
11302,14867,-1.0633249282836914
11303,8775,-2.2779502868652344
11304,7070,-3.004897276560466
11305,25221,-4.412882010142009
11306,25468,-1.5024744669596366
11307,17845,0.5330230394999198
11308,2954,-3.608842571576436
11309,12334,-1.1552311579386387
11310,7760,-3.0996724764506016
11311,12217,-0.7938661575317383
11312,13890,-3.6897803147633867
11313,7515,-0.2344352404276533
11314,10820,1.4664374987284354
11315,20917,-3.350647211074828
11316,10784,-0.02575063705444336
11317,20517,-3.8628318309783936
11318,10429,-1.9109611511230469
11319,8350,-3.431480487187704
11320,13344,-2.7887749671936026
11321,6042,-0.13005685806274414
11322,17892,0.5205238660176601
11323,6993,-0.02391465504964163
11324,16559,-0.5686931610107422
11325,3361,-4.398931821187338
11326,3676,-0.33337942759195993
11327,5816,-1.6732629140218096
11328,1408,-4.118397553761801
11329,3732,0.6741207440694179
11330,15615,-2.5933176676432304
11331,15274,-3.0235478083292646
11332,4540,-0.35512304306030273
11333,6653,-0.6753016312917071
11334,12592,0.2801815668741865
11335,12303,0.3786888122558594
11336,8352,-0.4281325340270996
11337,2035,-4.40855367978414
11338,1475,0.07175954182942768
11339,17572,1.4890389442443848
11340,23235,-4.251923084259033
11341,1688,0.890134334564209
11342,25104,-1.6988151868184405
11343,4502,-3.5717895030975346
11344,5258,-2.1040661334991455
11345,8883,1.763306776682536
11346,5068,-1.376162687937418
11347,14476,-1.7783223787943525
11348,25249,-1.526205698649088
11349,13977,0.7618536949157706
11350,15856,-3.276427586873372
11351,6120,-1.46396287282308
11352,19604,1.2027643521626796
11353,19934,-1.6430573463439941
11354,3483,-3.90121587117513
11355,16081,-3.649822076161702
11356,14380,-0.12014516194661518
11357,14277,-3.26073948542277
11358,3568,-4.262982368469238
11359,2930,-4.2257795333862305
11360,3453,-0.26342097918192575
11361,25486,-0.9726667404174805
11362,7975,-3.1720214684804278
11363,25485,0.6384237607320156
11364,11323,0.731131712595622
11365,19345,1.1824073791503897
11366,5390,1.1898328463236494
11367,21301,-1.9691568215688067
11368,24568,-3.3857477506001787
11369,20405,1.181996663411459
11370,19202,-3.3416498502095537
11371,19829,-2.4128796259562177
11372,3904,3.106983343760172
11373,2069,-3.3853911558787027
11374,4794,-2.5141121546427403
11375,4033,-1.6040582656860352
11376,12084,-1.3725134531656904
11377,22996,-0.4699570337931309
11378,3469,-3.9314973354339595
11379,22656,-3.613003412882487
11380,13600,-1.512281735738119
11381,23178,-2.655391852060954
11382,21620,-0.5477630297342948
11383,21508,0.8278452555338545
11384,24680,-1.3065865834554038
11385,15553,-2.063445885976156
11386,19038,-4.175986925760905
11387,20827,-0.49425506591796786
11388,20807,-2.2024496396382656
11389,14400,-2.2269229888916016
11390,14087,-2.659546534220378
11391,16063,-2.740854899088542
11392,16208,-0.5849320093790693
11393,13334,-3.0587659676869716
11394,2445,0.19275331497192383
11395,5333,0.20709896087646484
11396,5966,-0.09515587488810162
11397,3526,-4.105118910471599
11398,21451,-3.7154766718546544
11399,22052,-2.7339331309000654
11400,15811,-2.705085913340252
11401,16170,-4.003718376159668
11402,9803,-1.9842896461486808
11403,20355,-0.5834595362345372
11404,4244,-4.4082129796346035
11405,12329,-0.47663450241088867
11406,6526,-0.4531122843424473
11407,5887,-4.892100016276041
11408,17788,-4.214054425557455
11409,21712,-0.7145592371622715
11410,22661,-3.8637797037760415
11411,9146,-4.110601345698039
11412,1668,-4.629918734232584
11413,20955,-3.2670667966206866
11414,1127,-1.0457688967386884
11415,24799,-1.6436065038045244
11416,16590,-2.28454844156901
11417,434,-2.8965213298797607
11418,1976,-1.15347417195638
11419,10422,-2.6943968137105303
11420,10687,-3.130814393361409
11421,5077,-2.084567070007324
11422,14006,0.6005377769470215
11423,4590,-2.983402093251547
11424,19770,-0.1709130605061837
11425,657,-2.5593565305074053
11426,24632,-3.698335011800131
11427,11912,-1.8417851130167637
11428,11501,-3.898766835530599
11429,15210,-3.4916317462921143
11430,20411,-3.4852417310078936
11431,3929,-4.708397785822551
11432,422,-3.0320107142130537
11433,18162,-0.7262816429138184
11434,22223,-1.1493728955586748
11435,7089,-0.6053794225056972
11436,2237,-1.3281015555063886
11437,18993,-0.9819645881652832
11438,8063,-1.1301658948262538
11439,10964,0.6723459561665859
11440,2536,-0.7172145048777265
11441,23084,1.3592863082885742
11442,25765,-2.927364031473796
11443,4319,-2.6423589388529463
11444,9589,0.5167840321858712
11445,22097,0.47713867823282996
11446,14118,-3.3091169198354082
11447,25711,-2.6626896858215328
11448,16255,2.241871515909832
11449,1264,-3.7836108605066934
11450,13731,-0.8091638882954912
11451,10773,-3.942946036656698
11452,6817,-3.9409468173980713
11453,3569,-0.5505375862121582
11454,9687,-4.351276755332947
11455,16561,1.1169635454813633
11456,10334,-4.602439959843954
11457,24824,-1.5976516405741377
11458,6657,-3.4685354232788086
11459,24198,-0.7497830390930176
11460,1755,-2.351813793182372
11461,4403,1.1214667956034354
11462,6345,-2.859392086664835
11463,16108,-1.0565716425577794
11464,17198,-1.8083373705546064
11465,24590,0.678469181060791
11466,1692,-3.294859568277995
11467,14126,-0.9439786275227862
11468,5751,-0.10218222935994348
11469,6311,-0.9787530899047852
11470,13115,-4.5352708498636884
11471,13257,2.0827596982320156
11472,14079,-2.1694676081339512
11473,13271,-0.8822247187296552
11474,23819,2.853245258331299
11475,18219,-2.0003975232442217
11476,8123,-2.3351515134175616
11477,9734,1.5438086191813163
11478,1455,1.6584587097167969
11479,12098,1.022355715433756
11480,9834,-3.5446230570475263
11481,9970,-3.3055160840352382
11482,23326,-0.6259091695149746
11483,10718,-4.28482460975647
11484,2802,-1.7551759084065761
11485,16271,-3.7571197350819907
11486,6945,-2.5244371096293126
11487,13322,0.09134785334269235
11488,4375,-2.249779939651489
11489,12765,0.4229311943054199
11490,1200,-2.798558870951334
11491,10284,0.5106191635131836
11492,8903,-3.4772299130757647
11493,20614,-1.1450254122416181
11494,3696,-1.9864881833394374
11495,5449,-3.8876102765401206
11496,22208,0.23866844177246094
11497,19924,-2.869713306427003
11498,7013,-3.511969049771627
11499,14815,-1.2007882595062256
11500,4454,-3.859481493631998
11501,16430,-4.428338368733724
11502,24222,-2.0411176681518546
11503,3319,-2.222667535146077
11504,17983,-1.9313933054606114
11505,13356,-3.701409975687662
11506,18450,1.292035897572835
11507,6,-2.043078740437826
11508,14956,-3.997015794118245
11509,11553,-4.157985687255859
11510,22851,-0.7021404902140302
11511,17086,-1.6098134517669678
11512,1076,-3.763838291168213
11513,25750,-0.5124529202779131
11514,17676,-2.694462299346924
11515,3343,-4.799562831719717
11516,25778,-2.2045618693033857
11517,3762,-0.28571685155232807
11518,16963,-3.2580591837565107
11519,6885,0.40836334228515625
11520,18122,-1.4551137288411455
11521,11219,-1.2571582794189453
11522,11597,2.22164249420166
11523,8534,-0.627864996592205
11524,18270,-0.5348369280497227
11525,24338,-0.12089077631632428
11526,1849,1.708509922027587
11527,6802,-2.260316848754883
11528,5513,-4.201015154520671
11529,10356,-3.9121824900309248
11530,1645,-1.8952024777730303
11531,9622,-4.4771710236867275
11532,4224,-3.2368101278940835
11533,13134,-3.1545758247375497
11534,11775,-3.710652828216552
11535,22946,1.3457830746968575
11536,8229,0.8210374514261876
11537,22798,0.1658646265665693
11538,25314,-4.579198837280273
11539,17766,-1.9250539143880205
11540,17444,-2.845972379048666
11541,5110,0.2816190719604492
11542,13870,-4.130828460057576
11543,16851,0.37143810590108206
11544,19230,-0.6758627891540527
11545,9485,-2.634229898452759
11546,18226,0.6157684326171875
11547,20779,-4.112517038981119
11548,3834,-1.2705950736999512
11549,12814,-2.352440992991129
11550,5895,-2.1001199086507167
11551,21594,-2.1609121958414717
11552,19525,-3.7670600414276123
11553,13194,-4.2444996039072675
11554,16183,-3.5160427888234453
11555,24996,-4.10292402903239
11556,3415,0.03705120086669922
11557,3558,-4.20479393005371
11558,8141,-2.4785188039143877
11559,13372,-0.7104924519856759
11560,20963,0.9644001324971514
11561,6088,-0.5920262336730957
11562,24988,-4.3205173810323085
11563,10019,0.7810997962951669
11564,23061,-2.5700243314107265
11565,3006,0.9716962178548174
11566,21173,1.3868729273478184
11567,24793,-1.6771249771118164
11568,10557,-1.8978179295857744
11569,7414,-0.11394500732421875
11570,16431,-3.1356957753499346
11571,3528,-4.334511756896973
11572,16455,2.3321984608968105
11573,8888,-4.562337120374044
11574,3188,-3.6728302637736014
11575,4116,-1.7042360305786133
11576,5172,-4.2097682158152265
11577,16103,-3.176451524098714
11578,19290,-0.16643397013346295
11579,2835,-1.9229558308919268
11580,11860,-3.6075548330942793
11581,1037,-4.260236183802286
11582,4096,0.10094690322875977
11583,4826,0.36852391560872455
11584,10633,-3.32002592086792
11585,554,-2.8119947115580235
11586,6166,-3.132169246673583
11587,22899,-3.3198200066884356
11588,21848,-2.132170359293619
11589,23006,-3.828985929489135
11590,5357,-0.4370277722676601
11591,16791,-3.115103721618652
11592,10370,1.573161443074543
11593,24029,0.043867270151774385
11594,2954,-3.608842571576436
11595,6521,-3.502793471018473
11596,18832,-3.254253387451172
11597,10401,-4.1076373259226475
11598,5688,-0.11276006698608398
11599,19373,-4.812457879384359
11600,5764,-4.235868453979493
11601,1069,-1.8024009068806972
11602,3930,-3.0517228444417324
11603,19858,-4.4544085661570225
11604,21650,-2.7525634765625
11605,11902,-0.09685214360555072
11606,10664,-3.3559010823567705
11607,12234,-3.4859704971313485
11608,12493,-3.4711222648620605
11609,18937,-4.298176089922587
11610,18514,-2.9931483268737793
11611,966,0.139314492543539
11612,5579,-0.9570867220560704
11613,21976,0.343320369720459
11614,5428,-2.9705012639363604
11615,22744,0.6599143346150722
11616,5145,-3.1022869745890302
11617,17830,-0.0024738311767578125
11618,24104,-0.9772736231485997
11619,20583,1.7619709968566895
11620,24179,-3.8369683424631753
11621,13304,1.1220084826151524
11622,11588,-2.0956579844156904
11623,2642,-1.2672739028930664
11624,2661,-3.367243766784668
11625,11661,-1.7500799496968584
11626,2070,-2.0640091101328535
11627,4415,1.6991191705067958
11628,23865,-0.15840816497802734
11629,8645,-1.1308638254801426
11630,21298,-3.794415791829427
11631,22577,-0.842315038045248
11632,7249,-0.5111913681030273
11633,14153,-0.8274038632710772
11634,18950,1.5337888399759922
11635,24567,-2.696147282918295
11636,24288,-1.735415617624919
11637,7952,-4.5261549949646005
11638,22287,-0.05515082677205463
11639,23808,-0.8419818878173828
11640,10939,-2.7792272567749015
11641,18349,1.2256604830423985
11642,457,-0.956118106842041
11643,10225,-3.7820387681325274
11644,23097,-4.1468727588653564
11645,4614,-2.2358504931132
11646,11909,-3.7978656291961674
11647,694,-2.5893343289693185
11648,16305,-3.465225140253703
11649,6008,-0.3921202023824053
11650,7075,-3.4193225701649985
11651,7232,0.918207486470541
11652,10674,0.10465621948242188
11653,1905,-2.0938113530476894
11654,8791,-1.1766522725423183
11655,19380,-2.1336264610290527
11656,23047,-3.167588869730632
11657,14487,-2.85556157430013
11658,24251,-2.903938452402751
11659,24960,-0.30978822708129883
11660,4137,-2.944499333699544
11661,7072,-3.7473759651184073
11662,13015,-3.982446670532226
11663,16239,-3.5530673662821446
11664,19179,-3.9419784148534136
11665,6557,-4.535405556360881
11666,22988,1.4841248194376622
11667,3182,0.6258786519368496
11668,22591,-2.876983642578125
11669,7699,-1.3345969518025713
11670,16450,-3.8625718752543134
11671,17861,-2.1612510681152344
11672,24787,-3.7585968176523847
11673,17506,-1.841586907704671
11674,21328,-1.321603139241537
11675,21307,-1.9565363725026446
11676,21711,-3.7423741022745762
11677,6726,-3.5463205178578696
11678,24419,-3.7635712623596187
11679,22161,-3.1674892107645665
11680,8302,2.458629608154297
11681,23890,-2.8322243690490723
11682,13788,-1.3753318786621103
11683,14426,-0.8449595769246425
11684,853,-4.346595446268718
11685,21371,-2.4541705449422206
11686,18300,-0.25490903854370117
11687,11121,-0.3066703478495283
11688,25897,-4.623058180014293
11689,14750,1.5267732938130703
11690,25886,-2.7119741439819327
11691,11989,-0.2455018361409511
11692,832,-4.365748087565105
11693,12247,-0.8439720471700038
11694,13380,-0.994081974029541
11695,24825,-0.22687403361002545
11696,24967,-3.7229862213134766
11697,4688,-3.3189957936604815
11698,5912,-3.1769752502441406
11699,14034,-4.676711718241374
11700,9442,0.958682219187418
11701,21185,-3.641482830047607
11702,16039,-3.5563926696777353
11703,15843,-2.5877054532368975
11704,3894,-0.19079327583312988
11705,23069,-2.705841700236002
11706,5818,-2.219491958618163
11707,14528,-3.1926900545756025
11708,11324,-3.9349939425786338
11709,21639,-0.5797108014424639
11710,11555,-0.3565692901611328
11711,5025,-3.00845464070638
11712,10306,-1.525286515553792
11713,19525,-3.7670600414276123
11714,18268,0.11248159408569336
11715,12766,-3.2612390518188485
11716,3038,-2.0394547780354806
11717,825,-0.4777177174886056
11718,5460,-1.585115909576416
11719,11822,-5.077478845914204
11720,1942,-2.6123970349629726
11721,8062,-1.6907925605773935
11722,501,-1.5419886112213135
11723,22819,-3.1005730628967294
11724,19551,-4.261242707570394
11725,20807,-2.2024496396382656
11726,9274,-1.6115048726399737
11727,21814,-3.6201984087626142
11728,1910,-2.249506950378418
11729,12968,2.224485397338867
11730,11830,-3.0444165865580235
11731,17300,-2.5023406346638994
11732,4602,-3.9597933292388925
11733,4170,-1.9054755369822183
11734,21266,0.6869517962137852
11735,18341,-1.414133469263712
11736,15590,-0.0536052385965986
11737,22875,-4.058055639266968
11738,6508,1.8752145767211914
11739,14896,-3.709282875061035
11740,17648,-1.0952113469441738
11741,23793,-4.333407084147136
11742,13887,-3.978848616282145
11743,22594,-4.043197631835937
11744,219,-4.229318141937256
11745,10469,-3.2082146008809405
11746,5129,-4.014773448308309
11747,8454,-0.045911947886149385
11748,22587,-0.13883733749389648
11749,15956,-2.0564708709716797
11750,23813,-0.26080671946207623
11751,3327,-3.853580395380656
11752,10641,-0.3263432184855146
11753,7972,0.11242310206095407
11754,7312,-4.6091807683308925
11755,5260,-0.06345113118489643
11756,10115,-1.615099747975667
11757,25451,-0.8664518992106114
11758,3144,-3.869793415069579
11759,14064,-4.495420893033346
11760,4279,1.553375879923503
11761,22647,-0.4407046635945644
11762,7438,-0.5622744560241699
11763,20296,-4.398585319519042
11764,5375,0.5389199256896973
11765,2484,-3.007989565531412
11766,24955,-3.918361028035482
11767,14044,0.03796116511027048
11768,19961,-0.638588746388753
11769,12255,-1.5974191029866533
11770,11805,-0.6504615147908526
11771,17319,-3.5301203727722177
11772,21380,-3.8157523473103847
11773,13220,-1.4859317143758135
11774,20253,-2.1115305423736572
11775,9612,-3.2153834501902256
11776,13536,-2.311764558156332
11777,5115,2.154221375783285
11778,3447,3.8845809300740566
11779,13673,0.12098105748494525
11780,14904,1.1726059913635254
11781,746,1.7974069913228359
11782,5853,-2.703494389851888
11783,14133,-3.196391264597575
11784,3580,-1.9971303939819336
11785,10948,1.9287805557250977
11786,10127,-3.7541909217834473
11787,287,1.9964137077331543
11788,25578,-4.058411121368409
11789,14945,-4.190754572550455
11790,15543,-1.1581236521402989
11791,15794,-1.1820871035257978
11792,3782,0.6942581335703535
11793,20789,0.2890803019205723
11794,13265,-2.501055399576823
11795,10310,-4.753262559572857
11796,13821,-4.33088497320811
11797,8948,-2.0341351826985683
11798,2873,-3.32069969177246
11799,6718,0.20136292775472064
11800,8788,-3.1946388880411782
11801,15947,0.19129157066345215
11802,4212,-4.372139930725098
11803,1608,0.8929734230041504
11804,14307,-1.1564168930053702
11805,18481,-1.5958064397176113
11806,4672,-2.447677930196126
11807,4340,-0.9810658295949297
11808,21944,0.06082344055175781
11809,8853,-2.738224506378174
11810,25475,-3.2266314029693612
11811,4261,-0.36876630783081055
11812,22612,-0.8220470746358233
11813,21233,-1.9597549438476562
11814,13387,0.10408226648966412
11815,22816,1.1525120735168457
11816,6198,-0.6972982088724775
11817,21699,0.38544257481892963
11818,11895,-1.2406965891520185
11819,22355,-1.4005610148111973
11820,3388,0.7653004328409834
11821,25472,0.38524675369262784
11822,4402,-2.5976250171661377
11823,18978,-0.9947275320688886
11824,24370,-3.728278636932372
11825,1325,0.41700363159179776
11826,22102,-5.081457455952961
11827,20268,-4.3081270058949785
11828,12863,0.875784556070963
11829,12335,3.3687178293863926
11830,1966,0.5268220901489267
11831,13516,-2.9220984776814776
11832,13708,-4.5587970217069
11833,21569,-4.549469947814941
11834,4369,-3.1769140561421714
11835,4194,-2.166678746541341
11836,3998,-3.788228114446004
11837,10491,-1.5538476308186846
11838,1358,1.7674503326416016
11839,13695,-3.4508596261342364
11840,12199,-3.5008844534556074
11841,15314,-4.407748460769653
11842,4451,-4.170300245285034
11843,3150,1.7390832901000977
11844,20982,-4.551040252049764
11845,18542,0.1856837272644043
11846,19806,-4.51293687025706
11847,3424,-2.2295555273691816
11848,7351,-0.06264734268188477
11849,23692,1.4806944529215489
11850,13293,-3.262749433517456
11851,2796,-0.30896679560343543
11852,319,-1.2450013160705566
11853,20230,-2.8103521664937334
11854,12742,1.2581240336100254
11855,21926,-2.754465103149415
11856,804,-0.7957909901936855
11857,16214,-3.928478638331095
11858,10815,-4.104220867156983
11859,2399,-1.7666478157043457
11860,7689,-3.9366734027862558
11861,22940,-4.289407730102538
11862,91,-2.621322790781657
11863,20954,-3.0640381971995034
11864,23650,0.620087305704752
11865,5027,0.7502723534901943
11866,25995,-0.3964490095774327
11867,15590,-0.0536052385965986
11868,25752,-2.536685148874919
11869,24997,-0.4099879264831543
11870,25849,-1.12166452407837
11871,15585,-4.269147475560506
11872,16512,-0.8720216751098633
11873,15897,-2.4689222176869707
11874,24150,-4.092256307601929
11875,20697,-4.382625063260396
11876,1486,-2.7175209522247306
11877,17675,-4.444993217786154
11878,4283,-3.3488350709279375
11879,7337,0.9961059888203936
11880,21206,-1.4151523907979326
11881,4167,-2.891509771347046
11882,12700,-3.0201191902160645
11883,1964,-1.220323085784912
11884,7434,-3.7710966269175215
11885,287,1.9964137077331543
11886,25803,0.06984710693359375
11887,3960,0.5186681747436523
11888,24821,-0.7150696118672695
11889,12060,-0.8748092651367188
11890,117,-1.5311003526051836
11891,12539,-3.2656063238779707
11892,105,-3.034909168879191
11893,4628,-2.4098812739054365
11894,15289,-2.210632085800171
11895,25855,0.5625267028808594
11896,14227,-0.2866822878519697
11897,12693,-2.3678064346313485
11898,1197,-3.392974098523458
11899,7346,1.2882645924886065
11900,13894,-4.3776027361551915
11901,14804,-0.9596958160400391
11902,6218,-0.46390215555826764
11903,3291,-3.1005977789560952
11904,9079,-2.8807988166809086
11905,15587,-1.5430234273274746
11906,16155,-4.256119966506959
11907,12033,-3.0017934640248614
11908,11170,-2.8316265741984052
11909,14792,-0.4163389205932617
11910,1378,-3.7981047630310067
11911,20067,0.49593655268351355
11912,19505,-3.713731527328491
11913,9591,-4.338051875432332
11914,23030,-3.7029177347819013
11915,18353,0.7116269270579023
11916,19334,0.7706969579060878
11917,2161,2.509675343831381
11918,14185,-3.6623315811157235
11919,22169,-1.7419088681538897
11920,1540,0.2142779032389317
11921,14176,3.188138961791992
11922,8021,-2.942935784657796
11923,23784,0.4179188410441075
11924,25096,0.5778827667236328
11925,1121,-3.452160437901815
11926,4090,-0.3321680227915449
11927,18914,-3.0088407198588056
11928,11349,-3.1845961411794024
11929,11915,1.1201558113098145
11930,20378,-1.4114228884379072
11931,13628,-4.15358297030131
11932,12269,-2.791282494862874
11933,14370,0.705207347869873
11934,3730,-0.06920560201009174
11935,6711,-3.757662932078043
11936,24210,-4.29733947912852
11937,11890,-0.19284629821777344
11938,9945,-1.3066775004069004
11939,9196,-4.173352400461833
11940,12155,-2.508429368336995
11941,14925,-0.22365172704060843
11942,1211,-0.24557844797770123
11943,24570,-0.893191973368328
11944,1175,-0.6471309661865234
11945,5353,-2.9976175626118975
11946,4870,-1.104481379191082
11947,1625,0.2840692202250157
11948,16477,1.4588611125946036
11949,2193,2.009360233942669
11950,17446,-0.3784763018290205
11951,12831,0.21226342519124408
11952,866,-3.753165404001872
11953,10348,-2.2911441326141357
11954,18551,0.41271003087361624
11955,3866,-3.9595109621683755
11956,9383,-1.2988272507985439
11957,16053,0.13970534006754587
11958,6373,0.7509117126464844
11959,22383,-2.3179624875386553
11960,4748,-3.4105896155039463
11961,14994,-1.3333792686462411
11962,19570,-0.33045180638631244
11963,10563,0.2596737543741856
11964,23546,-1.2509110768636074
11965,4341,1.6731270154317226
11966,11464,-2.0232135454813642
11967,5259,-3.833010911941528
11968,10744,0.8232673009236651
11969,10096,-3.8081300258636475
11970,839,-2.77217435836792
11971,15530,-1.3547035853068037
